 226.823970	1.41990141	1.32916386	1.32500139
 226.901138	1.42063332	1.32989765	1.32573526
 226.978333	1.42136501	1.33063123	1.32646891
 227.055554	1.42209648	1.33136460	1.32720236
 227.132800	1.42282773	1.33209776	1.32793560
 227.210074	1.42355875	1.33283071	1.32866862
 227.287373	1.42428955	1.33356345	1.32940144
 227.364699	1.42502013	1.33429598	1.33013405
 227.442051	1.42575049	1.33502830	1.33086645
 227.519430	1.42648062	1.33576041	1.33159863
 227.596834	1.42721053	1.33649230	1.33233061
 227.674265	1.42794022	1.33722399	1.33306238
 227.751723	1.42866968	1.33795546	1.33379393
 227.829207	1.42939891	1.33868672	1.33452528
 227.906717	1.43012793	1.33941777	1.33525641
 227.984253	1.43085671	1.34014861	1.33598733
 228.061816	1.43158528	1.34087924	1.33671804
 228.139405	1.43231362	1.34160965	1.33744854
 228.217021	1.43304173	1.34233985	1.33817882
 228.294663	1.43376961	1.34306984	1.33890889
 228.372332	1.43449728	1.34379961	1.33963875
 228.450027	1.43522471	1.34452917	1.34036840
 228.527748	1.43595192	1.34525852	1.34109783
 228.605496	1.43667890	1.34598765	1.34182705
 228.683270	1.43740566	1.34671657	1.34255606
 228.761071	1.43813219	1.34744528	1.34328485
 228.838898	1.43885849	1.34817376	1.34401343
 228.916751	1.43958456	1.34890204	1.34474179
 228.994632	1.44031041	1.34963010	1.34546994
 229.072538	1.44103603	1.35035794	1.34619788
 229.150471	1.44176142	1.35108557	1.34692560
 229.228431	1.44248658	1.35181298	1.34765310
 229.306417	1.44321152	1.35254018	1.34838039
 229.384430	1.44393622	1.35326716	1.34910747
 229.462469	1.44466070	1.35399393	1.34983432
 229.540535	1.44538495	1.35472048	1.35056097
 229.618627	1.44610897	1.35544681	1.35128739
 229.696746	1.44683275	1.35617292	1.35201360
 229.774892	1.44755631	1.35689882	1.35273959
 229.853064	1.44827964	1.35762450	1.35346537
 229.931262	1.44900274	1.35834996	1.35419093
 230.009488	1.44972561	1.35907520	1.35491627
 230.087740	1.45044825	1.35980023	1.35564139
 230.166018	1.45117066	1.36052503	1.35636630
 230.244323	1.45189284	1.36124962	1.35709099
 230.322655	1.45261478	1.36197399	1.35781546
 230.401014	1.45333650	1.36269814	1.35853971
 230.479399	1.45405798	1.36342207	1.35926374
 230.557810	1.45477923	1.36414579	1.35998755
 230.636249	1.45550025	1.36486928	1.36071115
 230.714714	1.45622103	1.36559255	1.36143452
 230.793206	1.45694159	1.36631560	1.36215768
 230.871724	1.45766191	1.36703844	1.36288062
 230.950270	1.45838200	1.36776105	1.36360333
 231.028842	1.45910185	1.36848344	1.36432583
 231.107440	1.45982147	1.36920561	1.36504810
 231.186066	1.46054086	1.36992756	1.36577016
 231.264718	1.46126002	1.37064928	1.36649199
 231.343397	1.46197894	1.37137079	1.36721360
 231.422103	1.46269762	1.37209207	1.36793500
 231.500835	1.46341608	1.37281314	1.36865617
 231.579594	1.46413429	1.37353397	1.36937711
 231.658380	1.46485228	1.37425459	1.37009784
 231.737193	1.46557002	1.37497499	1.37081835
 231.816033	1.46628754	1.37569516	1.37153863
